 ,Label,Mean,Min,Max
113,Fructose_orgconf3.tif:113,653.476,340,1065
114,Fructose_orgconf3.tif:114,650.855,321,953
115,Fructose_orgconf3.tif:115,648.281,329,888
116,Fructose_orgconf3.tif:116,646.213,318,887
117,Fructose_orgconf3.tif:117,644.618,310,887
118,Fructose_orgconf3.tif:118,641.250,312,876
119,Fructose_orgconf3.tif:119,640.778,311,876
120,Fructose_orgconf3.tif:120,640.027,305,884
121,Fructose_orgconf3.tif:121,639.097,304,878
122,Fructose_orgconf3.tif:122,636.188,314,866
123,Fructose_orgconf3.tif:123,634.897,312,867
124,Fructose_orgconf3.tif:124,643.161,317,888
125,Fructose_orgconf3.tif:125,643.726,310,880
126,Fructose_orgconf3.tif:126,630.616,294,863
127,Fructose_orgconf3.tif:127,629.249,307,861
128,Fructose_orgconf3.tif:128,627.466,299,864
129,Fructose_orgconf3.tif:129,626.072,295,862
130,Fructose_orgconf3.tif:130,624.763,283,858
131,Fructose_orgconf3.tif:131,622.782,289,855
132,Fructose_orgconf3.tif:132,621.738,279,878
133,Fructose_orgconf3.tif:133,619.601,286,878
134,Fructose_orgconf3.tif:134,617.968,278,889
135,Fructose_orgconf3.tif:135,616.544,285,854
136,Fructose_orgconf3.tif:136,622.036,271,884
137,Fructose_orgconf3.tif:137,612.255,282,861
138,Fructose_orgconf3.tif:138,610.462,270,891
139,Fructose_orgconf3.tif:139,610.167,273,888
140,Fructose_orgconf3.tif:140,0.000,0,0
