 ,Label,Mean,Min,Max
225,Fructose_org4_angle0.tif:225,11779.800,5939,17776
226,Fructose_org4_angle0.tif:226,11839.966,5902,17616
227,Fructose_org4_angle0.tif:227,11900.262,5952,17462
228,Fructose_org4_angle0.tif:228,11963.165,5979,17591
229,Fructose_org4_angle0.tif:229,12031.458,5970,17552
230,Fructose_org4_angle0.tif:230,12103.763,6043,17810
231,Fructose_org4_angle0.tif:231,12172.779,6075,18290
232,Fructose_org4_angle0.tif:232,12234.984,6165,18947
233,Fructose_org4_angle0.tif:233,12278.495,6119,19972
234,Fructose_org4_angle0.tif:234,12293.414,6015,21519
235,Fructose_org4_angle0.tif:235,12270.599,5910,22931
236,Fructose_org4_angle0.tif:236,12217.403,5726,24166
237,Fructose_org4_angle0.tif:237,12141.368,5634,25011
238,Fructose_org4_angle0.tif:238,12038.933,5480,24996
239,Fructose_org4_angle0.tif:239,11915.930,5435,23985
240,Fructose_org4_angle0.tif:240,11783.288,5390,22171
241,Fructose_org4_angle0.tif:241,11646.528,5236,19544
242,Fructose_org4_angle0.tif:242,11514.626,5158,18336
243,Fructose_org4_angle0.tif:243,11388.332,5070,18276
244,Fructose_org4_angle0.tif:244,11277.100,5057,18448
245,Fructose_org4_angle0.tif:245,11183.455,4869,18405
246,Fructose_org4_angle0.tif:246,11104.758,4553,18567
247,Fructose_org4_angle0.tif:247,11053.435,4319,18734
248,Fructose_org4_angle0.tif:248,11023.040,4041,19046
249,Fructose_org4_angle0.tif:249,11006.593,3943,19172
250,Fructose_org4_angle0.tif:250,11001.021,3853,19137
251,Fructose_org4_angle0.tif:251,11001.678,3812,19195
252,Fructose_org4_angle0.tif:252,11010.660,3757,18920
253,Fructose_org4_angle0.tif:253,11026.978,3793,19214
254,Fructose_org4_angle0.tif:254,11048.918,3770,18958
255,Fructose_org4_angle0.tif:255,11074.920,3735,18334
256,Fructose_org4_angle0.tif:256,11104.157,3733,18136
257,Fructose_org4_angle0.tif:257,11133.072,3763,17948
258,Fructose_org4_angle0.tif:258,11161.401,3786,17695
259,Fructose_org4_angle0.tif:259,11195.646,3915,17706
260,Fructose_org4_angle0.tif:260,11233.971,4092,17843
261,Fructose_org4_angle0.tif:261,11274.506,4188,17951
262,Fructose_org4_angle0.tif:262,11312.797,4373,18285
263,Fructose_org4_angle0.tif:263,11338.956,4654,18475
264,Fructose_org4_angle0.tif:264,11356.297,4839,17791
265,Fructose_org4_angle0.tif:265,11368.541,5158,17761
266,Fructose_org4_angle0.tif:266,11368.308,5182,17723
267,Fructose_org4_angle0.tif:267,11363.190,5176,18145
268,Fructose_org4_angle0.tif:268,11361.281,5219,18185
269,Fructose_org4_angle0.tif:269,11361.231,5442,17815
270,Fructose_org4_angle0.tif:270,11372.297,5463,17581
271,Fructose_org4_angle0.tif:271,11389.746,5518,17429
272,Fructose_org4_angle0.tif:272,11409.965,5324,17635
273,Fructose_org4_angle0.tif:273,11430.326,5274,17432
274,Fructose_org4_angle0.tif:274,11442.575,5023,17314
275,Fructose_org4_angle0.tif:275,11446.563,4922,17356
276,Fructose_org4_angle0.tif:276,11442.455,4823,17365
277,Fructose_org4_angle0.tif:277,11430.249,4720,17513
278,Fructose_org4_angle0.tif:278,11408.236,4643,17234
279,Fructose_org4_angle0.tif:279,11373.305,4564,17724
280,Fructose_org4_angle0.tif:280,11321.727,4598,18522
281,Fructose_org4_angle0.tif:281,11257.402,4592,18792
282,Fructose_org4_angle0.tif:282,11178.060,4668,18886
283,Fructose_org4_angle0.tif:283,11083.953,4763,18418
284,Fructose_org4_angle0.tif:284,10986.792,4813,17682
285,Fructose_org4_angle0.tif:285,10884.092,5002,17806
286,Fructose_org4_angle0.tif:286,10774.378,5068,17939
287,Fructose_org4_angle0.tif:287,10672.498,5187,18121
288,Fructose_org4_angle0.tif:288,10578.393,5308,18367
289,Fructose_org4_angle0.tif:289,10500.393,5445,18334
290,Fructose_org4_angle0.tif:290,10457.036,5516,18406
291,Fructose_org4_angle0.tif:291,10442.468,5598,18206
292,Fructose_org4_angle0.tif:292,10450.496,5608,17691
293,Fructose_org4_angle0.tif:293,10472.693,5381,17458
294,Fructose_org4_angle0.tif:294,10495.998,5321,17389
295,Fructose_org4_angle0.tif:295,10516.862,5196,17602
296,Fructose_org4_angle0.tif:296,10538.516,5223,17913
297,Fructose_org4_angle0.tif:297,10550.921,4941,18487
298,Fructose_org4_angle0.tif:298,10552.407,4679,19019
299,Fructose_org4_angle0.tif:299,10554.013,4395,18933
300,Fructose_org4_angle0.tif:300,10556.261,4197,18774
301,Fructose_org4_angle0.tif:301,10561.955,4008,18476
302,Fructose_org4_angle0.tif:302,10564.524,3898,19735
303,Fructose_org4_angle0.tif:303,10558.875,3835,22506
304,Fructose_org4_angle0.tif:304,10556.041,3836,25506
305,Fructose_org4_angle0.tif:305,10545.179,3819,27228
306,Fructose_org4_angle0.tif:306,10517.051,3901,27825
307,Fructose_org4_angle0.tif:307,10480.349,3951,27159
308,Fructose_org4_angle0.tif:308,10437.869,4035,24846
309,Fructose_org4_angle0.tif:309,10391.458,4176,22148
310,Fructose_org4_angle0.tif:310,10336.297,4333,19503
311,Fructose_org4_angle0.tif:311,10275.048,4534,18239
312,Fructose_org4_angle0.tif:312,10223.643,4825,18395
313,Fructose_org4_angle0.tif:313,10176.603,4954,18179
314,Fructose_org4_angle0.tif:314,10131.145,5039,18691
315,Fructose_org4_angle0.tif:315,10097.192,4860,19950
316,Fructose_org4_angle0.tif:316,10071.979,4644,21091
317,Fructose_org4_angle0.tif:317,10060.798,4568,22353
318,Fructose_org4_angle0.tif:318,10066.511,4676,22641
319,Fructose_org4_angle0.tif:319,10082.833,4881,22155
320,Fructose_org4_angle0.tif:320,10113.183,5099,21107
321,Fructose_org4_angle0.tif:321,10159.166,5465,19389
322,Fructose_org4_angle0.tif:322,10211.229,5825,18243
323,Fructose_org4_angle0.tif:323,10266.916,5751,18338
324,Fructose_org4_angle0.tif:324,10325.863,5506,18095
325,Fructose_org4_angle0.tif:325,10376.936,5479,18294
326,Fructose_org4_angle0.tif:326,10428.965,5454,18115
327,Fructose_org4_angle0.tif:327,10480.883,5522,17675
328,Fructose_org4_angle0.tif:328,10513.646,5504,17738
329,Fructose_org4_angle0.tif:329,10531.736,5485,17844
330,Fructose_org4_angle0.tif:330,10539.776,5503,17871
331,Fructose_org4_angle0.tif:331,10529.697,5499,17771
332,Fructose_org4_angle0.tif:332,10500.869,5534,17793
333,Fructose_org4_angle0.tif:333,10461.618,5520,17999
334,Fructose_org4_angle0.tif:334,10421.943,5602,18151
335,Fructose_org4_angle0.tif:335,10390.566,5593,18701
336,Fructose_org4_angle0.tif:336,10366.244,5435,19963
337,Fructose_org4_angle0.tif:337,10351.738,5022,20721
338,Fructose_org4_angle0.tif:338,10348.459,4556,20540
339,Fructose_org4_angle0.tif:339,10342.647,4132,22161
340,Fructose_org4_angle0.tif:340,10327.165,3712,23452
341,Fructose_org4_angle0.tif:341,10298.007,3256,23690
342,Fructose_org4_angle0.tif:342,10249.707,2738,23219
343,Fructose_org4_angle0.tif:343,10183.469,2287,22096
344,Fructose_org4_angle0.tif:344,10101.004,2004,20027
345,Fructose_org4_angle0.tif:345,10004.327,1685,18519
346,Fructose_org4_angle0.tif:346,9904.865,1484,17224
347,Fructose_org4_angle0.tif:347,9805.512,1317,17490
348,Fructose_org4_angle0.tif:348,9704.605,1178,17865
349,Fructose_org4_angle0.tif:349,9603.784,1052,18501
350,Fructose_org4_angle0.tif:350,9503.464,944,18802
351,Fructose_org4_angle0.tif:351,9417.043,873,19351
352,Fructose_org4_angle0.tif:352,9356.665,799,19931
353,Fructose_org4_angle0.tif:353,9318.346,784,19650
354,Fructose_org4_angle0.tif:354,9299.261,761,18970
355,Fructose_org4_angle0.tif:355,9288.750,734,19475
356,Fructose_org4_angle0.tif:356,9270.260,739,20045
357,Fructose_org4_angle0.tif:357,9240.381,741,19983
358,Fructose_org4_angle0.tif:358,9193.638,733,19644
359,Fructose_org4_angle0.tif:359,9127.971,701,20127
360,Fructose_org4_angle0.tif:360,9042.059,691,21349
361,Fructose_org4_angle0.tif:361,8945.061,680,22178
362,Fructose_org4_angle0.tif:362,8850.584,650,22290
363,Fructose_org4_angle0.tif:363,8768.529,642,21475
364,Fructose_org4_angle0.tif:364,8703.138,622,19966
365,Fructose_org4_angle0.tif:365,8662.617,618,18559
366,Fructose_org4_angle0.tif:366,8657.972,607,20389
367,Fructose_org4_angle0.tif:367,8688.169,595,21888
368,Fructose_org4_angle0.tif:368,8751.193,591,20616
369,Fructose_org4_angle0.tif:369,8840.201,583,18107
370,Fructose_org4_angle0.tif:370,8944.983,582,17476
371,Fructose_org4_angle0.tif:371,9063.152,577,18588
372,Fructose_org4_angle0.tif:372,9188.060,562,18671
373,Fructose_org4_angle0.tif:373,9308.097,557,17613
374,Fructose_org4_angle0.tif:374,9409.970,560,17241
375,Fructose_org4_angle0.tif:375,9495.485,543,17806
376,Fructose_org4_angle0.tif:376,9557.192,520,18103
377,Fructose_org4_angle0.tif:377,9588.163,529,19212
378,Fructose_org4_angle0.tif:378,9584.238,516,19188
379,Fructose_org4_angle0.tif:379,9543.193,493,18549
380,Fructose_org4_angle0.tif:380,9469.678,505,17309
381,Fructose_org4_angle0.tif:381,9364.293,500,17403
382,Fructose_org4_angle0.tif:382,9231.407,489,17598
383,Fructose_org4_angle0.tif:383,9089.393,486,17119
384,Fructose_org4_angle0.tif:384,8939.404,484,17249
385,Fructose_org4_angle0.tif:385,8791.205,460,18377
386,Fructose_org4_angle0.tif:386,8650.917,465,20067
387,Fructose_org4_angle0.tif:387,8506.700,469,22072
388,Fructose_org4_angle0.tif:388,8355.269,456,23481
389,Fructose_org4_angle0.tif:389,8195.852,449,23846
390,Fructose_org4_angle0.tif:390,8024.500,443,22293
391,Fructose_org4_angle0.tif:391,7839.653,445,19452
392,Fructose_org4_angle0.tif:392,7645.607,424,21468
393,Fructose_org4_angle0.tif:393,7439.606,418,23454
394,Fructose_org4_angle0.tif:394,7229.726,415,25176
395,Fructose_org4_angle0.tif:395,7020.258,411,25582
396,Fructose_org4_angle0.tif:396,6814.113,416,23510
397,Fructose_org4_angle0.tif:397,6613.064,407,20499
398,Fructose_org4_angle0.tif:398,6424.787,405,21975
399,Fructose_org4_angle0.tif:399,6250.542,395,22316
400,Fructose_org4_angle0.tif:400,6080.581,387,20626
401,Fructose_org4_angle0.tif:401,5914.043,375,17296
402,Fructose_org4_angle0.tif:402,5747.877,390,14214
403,Fructose_org4_angle0.tif:403,5574.138,380,13776
404,Fructose_org4_angle0.tif:404,5391.970,370,14046
405,Fructose_org4_angle0.tif:405,5202.414,374,14263
406,Fructose_org4_angle0.tif:406,5014.698,372,14549
407,Fructose_org4_angle0.tif:407,4827.496,370,15081
408,Fructose_org4_angle0.tif:408,4641.190,358,15242
409,Fructose_org4_angle0.tif:409,4460.773,366,14863
410,Fructose_org4_angle0.tif:410,4280.791,366,14623
411,Fructose_org4_angle0.tif:411,4098.032,367,14241
412,Fructose_org4_angle0.tif:412,3905.718,355,13502
413,Fructose_org4_angle0.tif:413,3705.660,351,13666
414,Fructose_org4_angle0.tif:414,3500.180,340,13730
415,Fructose_org4_angle0.tif:415,3291.023,348,13145
416,Fructose_org4_angle0.tif:416,3090.385,343,12575
417,Fructose_org4_angle0.tif:417,2904.963,350,12448
418,Fructose_org4_angle0.tif:418,2738.141,329,12158
419,Fructose_org4_angle0.tif:419,2593.322,329,11992
420,Fructose_org4_angle0.tif:420,2468.256,334,11861
421,Fructose_org4_angle0.tif:421,2358.851,328,11593
422,Fructose_org4_angle0.tif:422,2261.248,335,11815
423,Fructose_org4_angle0.tif:423,2170.015,330,12532
424,Fructose_org4_angle0.tif:424,2080.593,327,14107
425,Fructose_org4_angle0.tif:425,1989.138,326,15923
426,Fructose_org4_angle0.tif:426,1894.634,324,16222
427,Fructose_org4_angle0.tif:427,1796.787,320,14697
428,Fructose_org4_angle0.tif:428,1697.586,314,13180
429,Fructose_org4_angle0.tif:429,1601.194,319,13122
430,Fructose_org4_angle0.tif:430,1507.154,315,12444
431,Fructose_org4_angle0.tif:431,1416.119,316,11748
432,Fructose_org4_angle0.tif:432,1326.950,310,10773
433,Fructose_org4_angle0.tif:433,1239.877,306,11059
434,Fructose_org4_angle0.tif:434,1156.193,298,11286
435,Fructose_org4_angle0.tif:435,1075.470,296,11992
436,Fructose_org4_angle0.tif:436,1000.766,301,13442
437,Fructose_org4_angle0.tif:437,933.554,297,15576
438,Fructose_org4_angle0.tif:438,873.385,287,18403
439,Fructose_org4_angle0.tif:439,817.399,283,21006
440,Fructose_org4_angle0.tif:440,763.285,281,22776
441,Fructose_org4_angle0.tif:441,709.544,275,22802
442,Fructose_org4_angle0.tif:442,655.784,264,20263
443,Fructose_org4_angle0.tif:443,604.543,273,16467
444,Fructose_org4_angle0.tif:444,558.372,270,12336
445,Fructose_org4_angle0.tif:445,518.215,265,8450
446,Fructose_org4_angle0.tif:446,484.791,264,5298
447,Fructose_org4_angle0.tif:447,457.275,265,3289
448,Fructose_org4_angle0.tif:448,434.414,258,2069
449,Fructose_org4_angle0.tif:449,416.068,259,1401
450,Fructose_org4_angle0.tif:450,401.535,253,1155
451,Fructose_org4_angle0.tif:451,389.687,254,997
452,Fructose_org4_angle0.tif:452,380.086,253,832
453,Fructose_org4_angle0.tif:453,372.474,253,746
454,Fructose_org4_angle0.tif:454,366.380,251,654
455,Fructose_org4_angle0.tif:455,361.508,250,604
456,Fructose_org4_angle0.tif:456,357.328,242,574
457,Fructose_org4_angle0.tif:457,353.616,243,530
458,Fructose_org4_angle0.tif:458,350.257,234,514
459,Fructose_org4_angle0.tif:459,347.266,237,509
460,Fructose_org4_angle0.tif:460,344.708,243,487
461,Fructose_org4_angle0.tif:461,342.430,242,486
462,Fructose_org4_angle0.tif:462,340.510,239,487
463,Fructose_org4_angle0.tif:463,338.629,238,471
464,Fructose_org4_angle0.tif:464,336.738,245,466
465,Fructose_org4_angle0.tif:465,334.954,244,456
466,Fructose_org4_angle0.tif:466,333.294,240,460
467,Fructose_org4_angle0.tif:467,331.680,236,456
468,Fructose_org4_angle0.tif:468,330.195,232,451
469,Fructose_org4_angle0.tif:469,328.692,227,470
470,Fructose_org4_angle0.tif:470,327.349,235,465
471,Fructose_org4_angle0.tif:471,325.952,236,467
472,Fructose_org4_angle0.tif:472,324.717,234,489
473,Fructose_org4_angle0.tif:473,323.304,239,451
474,Fructose_org4_angle0.tif:474,322.051,229,427
475,Fructose_org4_angle0.tif:475,320.777,236,433
476,Fructose_org4_angle0.tif:476,319.481,238,427
477,Fructose_org4_angle0.tif:477,318.208,230,423
478,Fructose_org4_angle0.tif:478,317.077,230,423
