z,quality
367,17.955
368,18.860
369,18.507
370,18.174
371,19.290
372,20.228
373,20.661
374,20.755
375,21.307
376,19.623
377,20.208
378,20.116
379,20.348
380,20.385
381,21.988
382,20.853
383,22.581
384,22.627
385,22.838
386,22.243
387,23.399
388,24.007
389,23.511
390,22.331
391,23.152
392,22.879
393,23.448
394,25.448
395,23.073
396,24.837
397,26.132
398,26.279
399,25.271
400,27.029
401,27.021
402,24.746
403,26.323
404,26.629
405,27.586
406,27.738
407,28.753
408,29.098
409,29.954
410,29.764
411,29.436
412,30.294
413,30.395
414,30.068
415,30.570
416,28.457
417,28.880
418,30.599
419,29.759
420,29.453
421,30.060
422,29.183
423,28.454
424,27.862
425,29.279
426,28.402
427,28.561
428,28.238
429,28.192
430,27.338
431,27.595
432,28.867
433,27.372
434,28.067
435,27.077
436,26.921
437,26.351
438,25.474
439,27.058
440,25.740
441,25.958
442,25.917
443,25.441
444,24.920
445,22.780
446,23.202
447,23.900
448,24.408
449,24.323
450,25.581
451,24.579
452,22.984
453,23.184
454,23.419
455,23.947
456,22.942
457,23.927
458,24.638
459,23.432
460,24.062
461,22.887
462,22.212
463,21.744
464,23.235
465,23.667
466,24.033
467,22.566
468,22.826
469,22.097
470,22.286
471,23.936
472,20.869
473,22.587
474,23.033
475,23.363
476,23.441
477,24.594
478,23.426
479,21.723
480,22.422
481,23.419
482,22.072
483,22.628
484,21.831
485,22.239
486,22.239
487,22.239
488,22.239
489,22.239
490,22.239
491,22.239
492,22.239
493,22.239
494,22.239
495,22.239
