 ,Label,Mean,Min,Max
163,ScaleA2_org3.tif:163,4697.910,2646,7350
164,ScaleA2_org3.tif:164,4711.314,2555,7234
165,ScaleA2_org3.tif:165,4724.671,2432,7108
166,ScaleA2_org3.tif:166,4737.460,2348,7168
167,ScaleA2_org3.tif:167,4749.081,2289,7214
168,ScaleA2_org3.tif:168,4758.633,2274,7192
169,ScaleA2_org3.tif:169,4766.251,2300,7187
170,ScaleA2_org3.tif:170,4769.681,2216,7148
171,ScaleA2_org3.tif:171,4765.892,2132,7229
172,ScaleA2_org3.tif:172,4754.641,2020,7150
173,ScaleA2_org3.tif:173,4738.458,1963,7274
174,ScaleA2_org3.tif:174,4721.294,1918,7255
175,ScaleA2_org3.tif:175,4706.148,1878,7087
176,ScaleA2_org3.tif:176,4694.139,1837,6817
177,ScaleA2_org3.tif:177,4686.600,1833,6962
178,ScaleA2_org3.tif:178,4681.914,1778,7213
179,ScaleA2_org3.tif:179,4676.632,1743,7909
180,ScaleA2_org3.tif:180,4664.665,1673,8452
181,ScaleA2_org3.tif:181,4641.829,1588,8408
182,ScaleA2_org3.tif:182,4608.995,1492,7946
183,ScaleA2_org3.tif:183,4568.384,1349,7712
184,ScaleA2_org3.tif:184,4520.254,1223,7901
185,ScaleA2_org3.tif:185,4462.341,1111,8341
186,ScaleA2_org3.tif:186,4392.740,994,8624
187,ScaleA2_org3.tif:187,4309.839,898,8656
188,ScaleA2_org3.tif:188,4214.748,811,8327
189,ScaleA2_org3.tif:189,4108.864,741,8912
190,ScaleA2_org3.tif:190,3996.257,663,10142
191,ScaleA2_org3.tif:191,3881.319,596,10853
192,ScaleA2_org3.tif:192,3766.516,550,11371
193,ScaleA2_org3.tif:193,3655.792,510,11269
194,ScaleA2_org3.tif:194,3553.858,464,10105
195,ScaleA2_org3.tif:195,3465.240,426,9086
196,ScaleA2_org3.tif:196,3391.026,400,9707
197,ScaleA2_org3.tif:197,3324.850,376,10950
198,ScaleA2_org3.tif:198,3261.758,349,15143
199,ScaleA2_org3.tif:199,3200.235,341,18765
200,ScaleA2_org3.tif:200,3142.368,342,20629
201,ScaleA2_org3.tif:201,3089.414,332,18536
202,ScaleA2_org3.tif:202,3038.645,341,15683
203,ScaleA2_org3.tif:203,2986.383,347,17767
204,ScaleA2_org3.tif:204,2927.724,349,16976
205,ScaleA2_org3.tif:205,2853.669,367,15308
206,ScaleA2_org3.tif:206,2753.091,369,19159
207,ScaleA2_org3.tif:207,2624.120,365,21295
208,ScaleA2_org3.tif:208,2474.299,343,20091
209,ScaleA2_org3.tif:209,2315.302,324,19367
210,ScaleA2_org3.tif:210,2155.476,284,20769
211,ScaleA2_org3.tif:211,1995.519,285,26238
212,ScaleA2_org3.tif:212,1829.471,263,28607
213,ScaleA2_org3.tif:213,1651.382,254,26836
214,ScaleA2_org3.tif:214,1461.886,244,24753
215,ScaleA2_org3.tif:215,1270.049,240,22139
216,ScaleA2_org3.tif:216,1087.690,239,27322
217,ScaleA2_org3.tif:217,924.229,230,27363
218,ScaleA2_org3.tif:218,786.277,227,21909
219,ScaleA2_org3.tif:219,634.235,0,14275
220,ScaleA2_org3.tif:220,476.996,0,7907
221,ScaleA2_org3.tif:221,338.281,0,3942
222,ScaleA2_org3.tif:222,215.623,0,2162
223,ScaleA2_org3.tif:223,104.611,0,1230
224,ScaleA2_org3.tif:224,3.656,0,728
225,ScaleA2_org3.tif:225,0.000,0,0
226,ScaleA2_org3.tif:226,0.000,0,0
227,ScaleA2_org3.tif:227,0.000,0,0
228,ScaleA2_org3.tif:228,0.000,0,0
229,ScaleA2_org3.tif:229,0.000,0,0
230,ScaleA2_org3.tif:230,0.000,0,0
231,ScaleA2_org3.tif:231,0.000,0,0
232,ScaleA2_org3.tif:232,0.000,0,0
233,ScaleA2_org3.tif:233,0.000,0,0
234,ScaleA2_org3.tif:234,0.000,0,0
235,ScaleA2_org3.tif:235,0.000,0,0
236,ScaleA2_org3.tif:236,0.000,0,0
