 ,Label,Mean,Min,Max
214,ClearT2_org1.tif:214,3594.913,2676,4329
215,ClearT2_org1.tif:215,3580.283,2736,4279
216,ClearT2_org1.tif:216,3562.553,2776,4245
217,ClearT2_org1.tif:217,3543.885,2807,4207
218,ClearT2_org1.tif:218,3527.123,2817,4233
219,ClearT2_org1.tif:219,3512.886,2814,4199
220,ClearT2_org1.tif:220,3501.464,2774,4232
221,ClearT2_org1.tif:221,3493.054,2748,4213
222,ClearT2_org1.tif:222,3484.796,2705,4188
223,ClearT2_org1.tif:223,3475.985,2711,4210
224,ClearT2_org1.tif:224,3466.808,2720,4176
225,ClearT2_org1.tif:225,3454.757,2700,4191
226,ClearT2_org1.tif:226,3441.849,2728,4160
227,ClearT2_org1.tif:227,3427.507,2714,4089
228,ClearT2_org1.tif:228,3413.093,2638,4051
229,ClearT2_org1.tif:229,3398.241,2565,4013
230,ClearT2_org1.tif:230,3382.343,2510,4003
231,ClearT2_org1.tif:231,3365.645,2422,4025
232,ClearT2_org1.tif:232,3347.797,2351,3996
233,ClearT2_org1.tif:233,3329.632,2328,4011
234,ClearT2_org1.tif:234,3312.863,2276,3988
235,ClearT2_org1.tif:235,3295.858,2228,3977
236,ClearT2_org1.tif:236,3280.847,2176,3997
237,ClearT2_org1.tif:237,3267.212,2187,4055
238,ClearT2_org1.tif:238,3255.646,2171,4068
239,ClearT2_org1.tif:239,3244.930,2198,4073
240,ClearT2_org1.tif:240,3234.971,2212,3966
241,ClearT2_org1.tif:241,3224.367,2216,3927
242,ClearT2_org1.tif:242,3212.008,2235,3859
243,ClearT2_org1.tif:243,3197.512,2219,3854
244,ClearT2_org1.tif:244,3181.041,2171,3883
245,ClearT2_org1.tif:245,3163.933,2152,4082
246,ClearT2_org1.tif:246,3146.021,2092,4100
247,ClearT2_org1.tif:247,3126.689,2051,4332
248,ClearT2_org1.tif:248,3105.730,2010,4387
249,ClearT2_org1.tif:249,3081.648,1994,4228
250,ClearT2_org1.tif:250,3056.525,1947,3940
251,ClearT2_org1.tif:251,3031.958,1933,3816
252,ClearT2_org1.tif:252,3008.528,1910,3912
