 ,Label,Mean,Min,Max
43,ScaleA2_org1.tif:43,631.723,0,5778
44,ScaleA2_org1.tif:44,797.931,0,9223
45,ScaleA2_org1.tif:45,992.412,0,13317
46,ScaleA2_org1.tif:46,1215.075,0,17157
47,ScaleA2_org1.tif:47,1463.186,0,21204
48,ScaleA2_org1.tif:48,1732.490,0,21562
49,ScaleA2_org1.tif:49,2016.651,0,20978
50,ScaleA2_org1.tif:50,2304.267,0,19734
51,ScaleA2_org1.tif:51,2583.338,323,25745
52,ScaleA2_org1.tif:52,2847.589,333,28995
53,ScaleA2_org1.tif:53,3095.129,346,36329
54,ScaleA2_org1.tif:54,3319.673,344,48214
55,ScaleA2_org1.tif:55,3514.978,330,51798
56,ScaleA2_org1.tif:56,3684.160,351,51600
57,ScaleA2_org1.tif:57,3834.290,362,44837
58,ScaleA2_org1.tif:58,3969.490,384,40164
59,ScaleA2_org1.tif:59,4087.707,407,35928
60,ScaleA2_org1.tif:60,4187.347,447,36437
61,ScaleA2_org1.tif:61,4271.017,454,33623
62,ScaleA2_org1.tif:62,4342.071,482,31594
63,ScaleA2_org1.tif:63,4403.902,487,37146
64,ScaleA2_org1.tif:64,4457.604,535,31052
65,ScaleA2_org1.tif:65,4504.277,553,27164
66,ScaleA2_org1.tif:66,4547.407,577,23635
67,ScaleA2_org1.tif:67,4589.297,609,18376
68,ScaleA2_org1.tif:68,4631.410,649,14913
69,ScaleA2_org1.tif:69,4673.191,663,13020
70,ScaleA2_org1.tif:70,4710.651,685,13935
71,ScaleA2_org1.tif:71,4739.964,725,14488
72,ScaleA2_org1.tif:72,4760.996,788,12619
73,ScaleA2_org1.tif:73,4775.887,851,12295
74,ScaleA2_org1.tif:74,4790.342,890,11317
75,ScaleA2_org1.tif:75,4808.521,937,11190
76,ScaleA2_org1.tif:76,4829.578,984,12472
77,ScaleA2_org1.tif:77,4853.224,1050,12807
78,ScaleA2_org1.tif:78,4878.825,1086,11420
79,ScaleA2_org1.tif:79,4905.008,1149,10883
80,ScaleA2_org1.tif:80,4932.327,1251,10785
81,ScaleA2_org1.tif:81,4960.216,1303,9356
82,ScaleA2_org1.tif:82,4989.291,1385,10057
83,ScaleA2_org1.tif:83,5019.572,1477,11234
84,ScaleA2_org1.tif:84,5051.409,1589,10488
85,ScaleA2_org1.tif:85,5084.932,1794,9711
86,ScaleA2_org1.tif:86,5120.746,1994,9005
87,ScaleA2_org1.tif:87,5156.465,1989,8178
88,ScaleA2_org1.tif:88,5187.084,1921,8331
89,ScaleA2_org1.tif:89,5210.525,1895,8714
90,ScaleA2_org1.tif:90,5226.167,1903,8914
91,ScaleA2_org1.tif:91,5236.539,1893,9352
92,ScaleA2_org1.tif:92,5243.915,1888,11448
93,ScaleA2_org1.tif:93,5249.411,1922,10834
94,ScaleA2_org1.tif:94,5252.560,1962,12018
95,ScaleA2_org1.tif:95,5254.384,2037,13119
96,ScaleA2_org1.tif:96,5254.446,2102,12442
97,ScaleA2_org1.tif:97,5251.283,2169,10701
98,ScaleA2_org1.tif:98,5244.185,2250,8494
99,ScaleA2_org1.tif:99,5233.295,2396,8097
100,ScaleA2_org1.tif:100,5220.698,2379,7553
101,ScaleA2_org1.tif:101,5207.789,2470,7102
102,ScaleA2_org1.tif:102,5195.550,2541,6996
103,ScaleA2_org1.tif:103,5185.356,2546,6856
104,ScaleA2_org1.tif:104,5179.502,2424,6770
105,ScaleA2_org1.tif:105,5177.467,2392,6810
106,ScaleA2_org1.tif:106,5181.105,2340,6833
107,ScaleA2_org1.tif:107,5188.155,2358,6888
108,ScaleA2_org1.tif:108,5196.597,2364,6932
109,ScaleA2_org1.tif:109,5204.226,2411,6944
110,ScaleA2_org1.tif:110,5210.077,2496,6894
111,ScaleA2_org1.tif:111,5213.560,2561,6970
112,ScaleA2_org1.tif:112,5215.370,2649,7074
113,ScaleA2_org1.tif:113,5217.143,2775,7018
114,ScaleA2_org1.tif:114,5218.014,2880,6960
115,ScaleA2_org1.tif:115,5215.414,2821,6852
116,ScaleA2_org1.tif:116,5208.841,2840,6889
117,ScaleA2_org1.tif:117,5198.877,2816,6921
118,ScaleA2_org1.tif:118,5188.319,2881,6997
119,ScaleA2_org1.tif:119,5180.147,2875,6879
120,ScaleA2_org1.tif:120,5176.686,2816,7063
121,ScaleA2_org1.tif:121,5179.817,2733,7326
122,ScaleA2_org1.tif:122,5190.762,2756,7456
123,ScaleA2_org1.tif:123,5211.039,2765,7485
124,ScaleA2_org1.tif:124,5241.211,2726,7372
125,ScaleA2_org1.tif:125,5278.535,2691,7246
126,ScaleA2_org1.tif:126,5320.782,2628,6989
127,ScaleA2_org1.tif:127,5364.767,2591,6982
128,ScaleA2_org1.tif:128,5408.752,2641,7098
129,ScaleA2_org1.tif:129,5452.543,2706,6966
130,ScaleA2_org1.tif:130,5496.393,2813,6912
131,ScaleA2_org1.tif:131,5539.831,2934,7168
132,ScaleA2_org1.tif:132,5581.998,2981,7389
133,ScaleA2_org1.tif:133,5621.122,2978,7476
134,ScaleA2_org1.tif:134,5658.016,2996,7503
135,ScaleA2_org1.tif:135,5690.823,2959,7620
136,ScaleA2_org1.tif:136,5716.972,2946,7723
137,ScaleA2_org1.tif:137,5734.534,2963,7693
138,ScaleA2_org1.tif:138,5742.373,3014,7597
139,ScaleA2_org1.tif:139,5740.276,3136,7474
140,ScaleA2_org1.tif:140,5727.463,3143,7436
141,ScaleA2_org1.tif:141,5706.836,3091,7667
142,ScaleA2_org1.tif:142,5680.929,2963,7907
143,ScaleA2_org1.tif:143,5651.923,2882,8176
144,ScaleA2_org1.tif:144,5619.810,2874,8337
145,ScaleA2_org1.tif:145,5584.409,2814,8379
146,ScaleA2_org1.tif:146,5546.015,2785,8256
147,ScaleA2_org1.tif:147,5505.367,2767,8518
148,ScaleA2_org1.tif:148,5464.430,2769,8697
149,ScaleA2_org1.tif:149,5423.071,2692,8608
150,ScaleA2_org1.tif:150,5382.265,2564,8320
151,ScaleA2_org1.tif:151,5340.209,2446,8468
152,ScaleA2_org1.tif:152,5295.749,2317,8533
153,ScaleA2_org1.tif:153,5247.275,2284,8612
154,ScaleA2_org1.tif:154,5194.333,2171,8658
155,ScaleA2_org1.tif:155,5138.155,2036,8690
156,ScaleA2_org1.tif:156,5080.461,1870,8362
157,ScaleA2_org1.tif:157,5023.410,1743,8040
158,ScaleA2_org1.tif:158,4966.752,1643,9372
159,ScaleA2_org1.tif:159,4909.341,1520,10568
160,ScaleA2_org1.tif:160,4848.702,1383,10157
161,ScaleA2_org1.tif:161,4784.183,1257,8672
162,ScaleA2_org1.tif:162,4713.539,1151,8712
163,ScaleA2_org1.tif:163,4633.867,1065,8112
164,ScaleA2_org1.tif:164,4544.981,992,8089
165,ScaleA2_org1.tif:165,4448.933,912,7632
166,ScaleA2_org1.tif:166,4349.257,851,8100
167,ScaleA2_org1.tif:167,4250.441,798,8502
168,ScaleA2_org1.tif:168,4155.057,744,8640
169,ScaleA2_org1.tif:169,4063.478,690,10026
170,ScaleA2_org1.tif:170,3973.186,653,12178
171,ScaleA2_org1.tif:171,3881.806,629,12456
172,ScaleA2_org1.tif:172,3785.119,606,10623
173,ScaleA2_org1.tif:173,3681.067,571,8801
174,ScaleA2_org1.tif:174,3566.592,528,8588
175,ScaleA2_org1.tif:175,3438.240,516,8647
176,ScaleA2_org1.tif:176,3296.485,483,11567
177,ScaleA2_org1.tif:177,3146.084,446,14358
178,ScaleA2_org1.tif:178,2992.309,433,15549
179,ScaleA2_org1.tif:179,2837.255,412,13597
180,ScaleA2_org1.tif:180,2684.171,397,11035
181,ScaleA2_org1.tif:181,2535.210,386,13077
182,ScaleA2_org1.tif:182,2388.944,356,13727
183,ScaleA2_org1.tif:183,2242.286,351,12611
184,ScaleA2_org1.tif:184,2095.827,347,11280
185,ScaleA2_org1.tif:185,1955.095,339,7877
186,ScaleA2_org1.tif:186,1825.576,327,7177
187,ScaleA2_org1.tif:187,1709.973,319,7320
188,ScaleA2_org1.tif:188,1606.510,311,6952
189,ScaleA2_org1.tif:189,1510.479,310,6902
190,ScaleA2_org1.tif:190,1417.509,291,8437
191,ScaleA2_org1.tif:191,1324.180,276,9562
192,ScaleA2_org1.tif:192,1231.028,266,10247
193,ScaleA2_org1.tif:193,1139.545,249,9536
194,ScaleA2_org1.tif:194,1050.132,234,7850
195,ScaleA2_org1.tif:195,961.814,237,9387
196,ScaleA2_org1.tif:196,874.534,232,10509
197,ScaleA2_org1.tif:197,789.661,228,9749
198,ScaleA2_org1.tif:198,709.407,232,7157
199,ScaleA2_org1.tif:199,636.706,226,6527
200,ScaleA2_org1.tif:200,573.168,236,5312
201,ScaleA2_org1.tif:201,519.440,233,4142
202,ScaleA2_org1.tif:202,476.638,229,2909
203,ScaleA2_org1.tif:203,445.032,237,1864
204,ScaleA2_org1.tif:204,422.594,231,1287
205,ScaleA2_org1.tif:205,406.351,231,937
206,ScaleA2_org1.tif:206,393.588,231,799
207,ScaleA2_org1.tif:207,382.764,230,712
208,ScaleA2_org1.tif:208,373.537,232,659
209,ScaleA2_org1.tif:209,365.715,220,625
210,ScaleA2_org1.tif:210,359.181,217,564
211,ScaleA2_org1.tif:211,352.233,0,555
212,ScaleA2_org1.tif:212,342.436,0,521
213,ScaleA2_org1.tif:213,329.819,0,520
214,ScaleA2_org1.tif:214,315.151,0,530
215,ScaleA2_org1.tif:215,297.774,0,531
216,ScaleA2_org1.tif:216,276.654,0,536
217,ScaleA2_org1.tif:217,251.302,0,547
218,ScaleA2_org1.tif:218,221.849,0,560
219,ScaleA2_org1.tif:219,189.107,0,520
220,ScaleA2_org1.tif:220,157.001,0,496
221,ScaleA2_org1.tif:221,126.490,0,455
222,ScaleA2_org1.tif:222,97.863,0,434
223,ScaleA2_org1.tif:223,72.875,0,407
224,ScaleA2_org1.tif:224,52.072,0,423
225,ScaleA2_org1.tif:225,35.157,0,385
226,ScaleA2_org1.tif:226,21.903,0,352
227,ScaleA2_org1.tif:227,12.065,0,318
228,ScaleA2_org1.tif:228,5.304,0,298
229,ScaleA2_org1.tif:229,1.339,0,284
230,ScaleA2_org1.tif:230,0.002,0,247
231,ScaleA2_org1.tif:231,0,0,0
232,ScaleA2_org1.tif:232,0,0,0
233,ScaleA2_org1.tif:233,0,0,0
234,ScaleA2_org1.tif:234,0,0,0
235,ScaleA2_org1.tif:235,0,0,0
236,ScaleA2_org1.tif:236,0,0,0
237,ScaleA2_org1.tif:237,0,0,0
238,ScaleA2_org1.tif:238,0,0,0
239,ScaleA2_org1.tif:239,0,0,0
240,ScaleA2_org1.tif:240,0,0,0
241,ScaleA2_org1.tif:241,0,0,0
242,ScaleA2_org1.tif:242,0,0,0
243,ScaleA2_org1.tif:243,0,0,0
244,ScaleA2_org1.tif:244,0,0,0
245,ScaleA2_org1.tif:245,0,0,0
246,ScaleA2_org1.tif:246,0,0,0
247,ScaleA2_org1.tif:247,0,0,0
248,ScaleA2_org1.tif:248,0,0,0
249,ScaleA2_org1.tif:249,0,0,0
250,ScaleA2_org1.tif:250,0,0,0
251,ScaleA2_org1.tif:251,0,0,0
252,ScaleA2_org1.tif:252,0,0,0
253,ScaleA2_org1.tif:253,0,0,0
254,ScaleA2_org1.tif:254,0,0,0
255,ScaleA2_org1.tif:255,0,0,0
256,ScaleA2_org1.tif:256,0,0,0
257,ScaleA2_org1.tif:257,0,0,0
258,ScaleA2_org1.tif:258,0,0,0
259,ScaleA2_org1.tif:259,0,0,0
