 ,Label,Mean,Min,Max
116,ScaleA2_org2.tif:116,3282.845,1972,4741
117,ScaleA2_org2.tif:117,3335.395,2060,4934
118,ScaleA2_org2.tif:118,3385.829,2079,5123
119,ScaleA2_org2.tif:119,3430.873,2090,5211
120,ScaleA2_org2.tif:120,3465.008,2096,5365
121,ScaleA2_org2.tif:121,3488.652,2101,5519
122,ScaleA2_org2.tif:122,3500.268,2092,5521
123,ScaleA2_org2.tif:123,3501.581,2063,5469
124,ScaleA2_org2.tif:124,3494.825,2076,5350
125,ScaleA2_org2.tif:125,3484.594,2123,5237
126,ScaleA2_org2.tif:126,3474.049,2131,5137
127,ScaleA2_org2.tif:127,3468.306,2170,5049
128,ScaleA2_org2.tif:128,3468.922,2247,5093
129,ScaleA2_org2.tif:129,3476.064,2271,5119
130,ScaleA2_org2.tif:130,3488.496,2328,5107
131,ScaleA2_org2.tif:131,3503.796,2350,5103
132,ScaleA2_org2.tif:132,3521.915,2419,5195
133,ScaleA2_org2.tif:133,3543.432,2447,5205
134,ScaleA2_org2.tif:134,3566.424,2499,5196
135,ScaleA2_org2.tif:135,3590.188,2494,5235
136,ScaleA2_org2.tif:136,3613.106,2440,5257
137,ScaleA2_org2.tif:137,3637.197,2436,5237
138,ScaleA2_org2.tif:138,3661.405,2429,5156
139,ScaleA2_org2.tif:139,3685.801,2426,5075
140,ScaleA2_org2.tif:140,3707.963,2401,5103
141,ScaleA2_org2.tif:141,3726.159,2376,5142
142,ScaleA2_org2.tif:142,3738.207,2324,5137
143,ScaleA2_org2.tif:143,3744.622,2276,5053
144,ScaleA2_org2.tif:144,3745.872,2219,4963
145,ScaleA2_org2.tif:145,3743.152,2196,4896
146,ScaleA2_org2.tif:146,3738.629,2164,4945
147,ScaleA2_org2.tif:147,3735.688,2115,5010
148,ScaleA2_org2.tif:148,3734.261,2097,5011
149,ScaleA2_org2.tif:149,3732.466,2045,5042
150,ScaleA2_org2.tif:150,3726.883,2051,5057
151,ScaleA2_org2.tif:151,3716.137,2046,5098
152,ScaleA2_org2.tif:152,3702.090,2061,5097
153,ScaleA2_org2.tif:153,3685.809,2089,5111
154,ScaleA2_org2.tif:154,3668.384,2122,5163
155,ScaleA2_org2.tif:155,3651.537,2194,5158
156,ScaleA2_org2.tif:156,3635.803,2252,5137
157,ScaleA2_org2.tif:157,3623.095,2276,5131
158,ScaleA2_org2.tif:158,3612.195,2245,5117
159,ScaleA2_org2.tif:159,3605.252,2215,5156
160,ScaleA2_org2.tif:160,3600.456,2223,5030
161,ScaleA2_org2.tif:161,3595.870,2232,5010
162,ScaleA2_org2.tif:162,3591.846,2222,5062
163,ScaleA2_org2.tif:163,3585.893,2250,5084
164,ScaleA2_org2.tif:164,3578.444,2221,5096
165,ScaleA2_org2.tif:165,3573.167,2264,5157
166,ScaleA2_org2.tif:166,3567.131,2265,5158
167,ScaleA2_org2.tif:167,3565.433,2311,5197
168,ScaleA2_org2.tif:168,3566.243,2335,5248
169,ScaleA2_org2.tif:169,3565.595,2332,5271
170,ScaleA2_org2.tif:170,3564.881,2344,5242
171,ScaleA2_org2.tif:171,3563.665,2357,5231
172,ScaleA2_org2.tif:172,3560.230,2336,5239
173,ScaleA2_org2.tif:173,3554.685,2364,5178
174,ScaleA2_org2.tif:174,3547.101,2301,5128
175,ScaleA2_org2.tif:175,3539.923,2316,5269
176,ScaleA2_org2.tif:176,3532.345,2328,5337
177,ScaleA2_org2.tif:177,3528.446,2349,5402
178,ScaleA2_org2.tif:178,3526.303,2305,5504
179,ScaleA2_org2.tif:179,3528.231,2303,6040
180,ScaleA2_org2.tif:180,3531.016,2272,6296
181,ScaleA2_org2.tif:181,3536.245,2233,6179
182,ScaleA2_org2.tif:182,3543.663,2218,5847
183,ScaleA2_org2.tif:183,3553.262,2228,5479
184,ScaleA2_org2.tif:184,3563.765,2269,5481
185,ScaleA2_org2.tif:185,3577.279,2225,5434
186,ScaleA2_org2.tif:186,3588.443,2226,5346
187,ScaleA2_org2.tif:187,3597.409,2237,5357
188,ScaleA2_org2.tif:188,3599.783,2201,5718
189,ScaleA2_org2.tif:189,3595.700,2177,7369
190,ScaleA2_org2.tif:190,3586.642,2136,9125
191,ScaleA2_org2.tif:191,3575.149,2092,9598
192,ScaleA2_org2.tif:192,3563.596,2049,7992
193,ScaleA2_org2.tif:193,3553.571,2076,5714
194,ScaleA2_org2.tif:194,3543.573,2032,5272
195,ScaleA2_org2.tif:195,3534.685,2020,5324
196,ScaleA2_org2.tif:196,3520.444,1985,5362
197,ScaleA2_org2.tif:197,3500.031,1958,5416
198,ScaleA2_org2.tif:198,3470.656,1859,5394
199,ScaleA2_org2.tif:199,3437.528,1869,5206
200,ScaleA2_org2.tif:200,3402.887,1841,5233
201,ScaleA2_org2.tif:201,3369.165,1824,5343
202,ScaleA2_org2.tif:202,3339.261,1815,5908
203,ScaleA2_org2.tif:203,3312.715,1796,6789
204,ScaleA2_org2.tif:204,3290.078,1727,7463
205,ScaleA2_org2.tif:205,3272.415,1649,7934
206,ScaleA2_org2.tif:206,3261.341,1595,8256
207,ScaleA2_org2.tif:207,3257.854,1530,7902
208,ScaleA2_org2.tif:208,3259.568,1456,6767
209,ScaleA2_org2.tif:209,3264.060,1393,5587
210,ScaleA2_org2.tif:210,3267.374,1328,7546
211,ScaleA2_org2.tif:211,3268.970,1259,10728
212,ScaleA2_org2.tif:212,3265.865,1181,14200
213,ScaleA2_org2.tif:213,3259.498,1107,16999
214,ScaleA2_org2.tif:214,3250.512,1051,17439
215,ScaleA2_org2.tif:215,3239.929,1000,13664
216,ScaleA2_org2.tif:216,3222.123,963,9920
217,ScaleA2_org2.tif:217,3195.297,896,7830
218,ScaleA2_org2.tif:218,3157.285,868,6568
219,ScaleA2_org2.tif:219,3110.170,818,6558
220,ScaleA2_org2.tif:220,3058.618,762,6783
221,ScaleA2_org2.tif:221,3007.682,723,7473
222,ScaleA2_org2.tif:222,2966.866,673,9450
223,ScaleA2_org2.tif:223,2940.176,602,11203
224,ScaleA2_org2.tif:224,2925.492,578,12522
225,ScaleA2_org2.tif:225,2922.608,546,14225
226,ScaleA2_org2.tif:226,2929.405,518,17186
227,ScaleA2_org2.tif:227,2944.789,482,18269
228,ScaleA2_org2.tif:228,2963.472,445,16274
229,ScaleA2_org2.tif:229,2975.656,431,13830
230,ScaleA2_org2.tif:230,2969.052,414,13799
231,ScaleA2_org2.tif:231,2931.133,391,14139
232,ScaleA2_org2.tif:232,2861.039,389,14613
233,ScaleA2_org2.tif:233,2764.089,385,12873
234,ScaleA2_org2.tif:234,2648.151,359,15059
235,ScaleA2_org2.tif:235,2518.339,348,20856
236,ScaleA2_org2.tif:236,2374.738,354,27895
237,ScaleA2_org2.tif:237,2222.867,343,32005
238,ScaleA2_org2.tif:238,2063.006,339,30090
239,ScaleA2_org2.tif:239,1899.703,334,25994
240,ScaleA2_org2.tif:240,1732.777,317,18015
241,ScaleA2_org2.tif:241,1565.951,288,13038
242,ScaleA2_org2.tif:242,1399.752,258,12978
243,ScaleA2_org2.tif:243,1240.820,242,15389
244,ScaleA2_org2.tif:244,1092.773,232,24125
245,ScaleA2_org2.tif:245,960.379,225,31660
246,ScaleA2_org2.tif:246,843.782,223,37595
247,ScaleA2_org2.tif:247,744.227,221,37828
248,ScaleA2_org2.tif:248,657.613,213,35427
249,ScaleA2_org2.tif:249,582.128,213,27843
250,ScaleA2_org2.tif:250,519.820,215,19774
251,ScaleA2_org2.tif:251,471.181,214,11900
252,ScaleA2_org2.tif:252,436.187,212,6715
253,ScaleA2_org2.tif:253,411.718,215,6372
254,ScaleA2_org2.tif:254,394.593,228,6014
255,ScaleA2_org2.tif:255,382.533,231,5784
256,ScaleA2_org2.tif:256,373.139,238,5579
257,ScaleA2_org2.tif:257,365.799,246,4864
258,ScaleA2_org2.tif:258,359.816,244,3582
259,ScaleA2_org2.tif:259,355.252,247,2239
260,ScaleA2_org2.tif:260,352.329,253,1260
261,ScaleA2_org2.tif:261,350.939,254,779
262,ScaleA2_org2.tif:262,350.835,251,612
263,ScaleA2_org2.tif:263,352.570,252,586
264,ScaleA2_org2.tif:264,355.903,247,567
265,ScaleA2_org2.tif:265,354.342,250,550
266,ScaleA2_org2.tif:266,351.133,254,544
267,ScaleA2_org2.tif:267,81.662,0,518
268,ScaleA2_org2.tif:268,0.000,0,0
269,ScaleA2_org2.tif:269,0.000,0,0
