 ,Label,Mean,Min,Max
56,ClearT2_org2_angle1.tif:56,2960.495,367,12385
57,ClearT2_org2_angle1.tif:57,3007.299,368,20003
58,ClearT2_org2_angle1.tif:58,3060.493,372,24908
59,ClearT2_org2_angle1.tif:59,3110.286,380,27114
60,ClearT2_org2_angle1.tif:60,3153.364,383,24495
61,ClearT2_org2_angle1.tif:61,3187.221,389,20339
62,ClearT2_org2_angle1.tif:62,3210.898,381,13976
63,ClearT2_org2_angle1.tif:63,3230.932,387,10696
64,ClearT2_org2_angle1.tif:64,3251.261,403,13498
65,ClearT2_org2_angle1.tif:65,3274.320,408,18858
66,ClearT2_org2_angle1.tif:66,3303.304,411,21101
67,ClearT2_org2_angle1.tif:67,3340.921,422,18503
68,ClearT2_org2_angle1.tif:68,3383.555,426,28885
69,ClearT2_org2_angle1.tif:69,3427.711,435,38178
70,ClearT2_org2_angle1.tif:70,3473.604,449,41352
71,ClearT2_org2_angle1.tif:71,3517.026,448,36294
72,ClearT2_org2_angle1.tif:72,3556.964,451,25143
73,ClearT2_org2_angle1.tif:73,3596.134,465,29660
74,ClearT2_org2_angle1.tif:74,3633.610,481,31067
75,ClearT2_org2_angle1.tif:75,3674.169,495,26219
76,ClearT2_org2_angle1.tif:76,3712.248,498,19099
77,ClearT2_org2_angle1.tif:77,3748.137,511,14315
78,ClearT2_org2_angle1.tif:78,3785.562,518,14083
79,ClearT2_org2_angle1.tif:79,3820.448,523,24090
80,ClearT2_org2_angle1.tif:80,3851.813,530,37683
81,ClearT2_org2_angle1.tif:81,3881.046,532,48780
82,ClearT2_org2_angle1.tif:82,3905.555,546,50414
83,ClearT2_org2_angle1.tif:83,3931.204,553,49058
84,ClearT2_org2_angle1.tif:84,3949.360,572,46764
85,ClearT2_org2_angle1.tif:85,3954.845,582,38976
86,ClearT2_org2_angle1.tif:86,3953.344,589,39062
87,ClearT2_org2_angle1.tif:87,3953.861,596,37388
88,ClearT2_org2_angle1.tif:88,3949.450,628,32903
89,ClearT2_org2_angle1.tif:89,3944.207,638,32839
90,ClearT2_org2_angle1.tif:90,3932.858,665,30523
91,ClearT2_org2_angle1.tif:91,3914.926,698,24927
92,ClearT2_org2_angle1.tif:92,3895.359,698,16837
93,ClearT2_org2_angle1.tif:93,3878.427,727,12910
94,ClearT2_org2_angle1.tif:94,3870.388,771,16049
95,ClearT2_org2_angle1.tif:95,3871.069,797,18414
96,ClearT2_org2_angle1.tif:96,3881.109,842,19834
97,ClearT2_org2_angle1.tif:97,3894.501,939,18818
98,ClearT2_org2_angle1.tif:98,3909.011,1069,15981
99,ClearT2_org2_angle1.tif:99,3920.291,1188,15438
100,ClearT2_org2_angle1.tif:100,3927.455,1256,14006
101,ClearT2_org2_angle1.tif:101,3934.363,1410,10478
102,ClearT2_org2_angle1.tif:102,3938.535,1569,8070
103,ClearT2_org2_angle1.tif:103,3946.215,1687,6277
104,ClearT2_org2_angle1.tif:104,3959.278,1754,5872
105,ClearT2_org2_angle1.tif:105,3976.896,1761,6736
106,ClearT2_org2_angle1.tif:106,4002.689,1924,6988
107,ClearT2_org2_angle1.tif:107,4029.147,1975,6380
108,ClearT2_org2_angle1.tif:108,4052.340,2002,6321
109,ClearT2_org2_angle1.tif:109,4073.577,2007,6101
110,ClearT2_org2_angle1.tif:110,4088.703,2058,5628
111,ClearT2_org2_angle1.tif:111,4094.909,2072,5422
112,ClearT2_org2_angle1.tif:112,4094.509,2118,5378
113,ClearT2_org2_angle1.tif:113,4091.640,2154,5303
114,ClearT2_org2_angle1.tif:114,4084.197,2204,5586
115,ClearT2_org2_angle1.tif:115,4075.726,2255,5442
116,ClearT2_org2_angle1.tif:116,4069.271,2299,5188
117,ClearT2_org2_angle1.tif:117,4064.541,2315,5151
118,ClearT2_org2_angle1.tif:118,4061.964,2372,5156
119,ClearT2_org2_angle1.tif:119,4061.637,2437,5126
120,ClearT2_org2_angle1.tif:120,4062.856,2472,5142
121,ClearT2_org2_angle1.tif:121,4064.884,2475,5116
122,ClearT2_org2_angle1.tif:122,4069.757,2506,5138
123,ClearT2_org2_angle1.tif:123,4073.835,2576,5074
124,ClearT2_org2_angle1.tif:124,4081.180,2593,5105
125,ClearT2_org2_angle1.tif:125,4096.253,2546,5051
126,ClearT2_org2_angle1.tif:126,4114.123,2566,5013
127,ClearT2_org2_angle1.tif:127,4136.395,2540,5043
128,ClearT2_org2_angle1.tif:128,4156.941,2515,5045
129,ClearT2_org2_angle1.tif:129,4175.864,2473,5044
130,ClearT2_org2_angle1.tif:130,4194.702,2522,5027
131,ClearT2_org2_angle1.tif:131,4208.763,2500,4998
132,ClearT2_org2_angle1.tif:132,4219.912,2545,4956
133,ClearT2_org2_angle1.tif:133,4228.955,2596,4930
134,ClearT2_org2_angle1.tif:134,4235.989,2664,4959
135,ClearT2_org2_angle1.tif:135,4237.241,2740,4950
136,ClearT2_org2_angle1.tif:136,4239.996,2822,4906
137,ClearT2_org2_angle1.tif:137,4240.114,2844,4874
138,ClearT2_org2_angle1.tif:138,4237.554,2845,4862
139,ClearT2_org2_angle1.tif:139,4230.045,2750,4828
140,ClearT2_org2_angle1.tif:140,4219.246,2681,4855
141,ClearT2_org2_angle1.tif:141,4206.080,2662,4853
142,ClearT2_org2_angle1.tif:142,4190.578,2716,4872
143,ClearT2_org2_angle1.tif:143,4171.809,2808,4937
144,ClearT2_org2_angle1.tif:144,4155.159,2772,4902
145,ClearT2_org2_angle1.tif:145,4136.393,2644,4840
146,ClearT2_org2_angle1.tif:146,4112.521,2582,4881
147,ClearT2_org2_angle1.tif:147,4091.187,2529,4834
148,ClearT2_org2_angle1.tif:148,4069.610,2449,4796
149,ClearT2_org2_angle1.tif:149,4051.058,2408,4774
150,ClearT2_org2_angle1.tif:150,4034.206,2352,4732
151,ClearT2_org2_angle1.tif:151,4016.270,2326,4718
152,ClearT2_org2_angle1.tif:152,3998.082,2306,4692
153,ClearT2_org2_angle1.tif:153,3984.423,2306,4652
154,ClearT2_org2_angle1.tif:154,3970.373,2284,4613
155,ClearT2_org2_angle1.tif:155,3958.072,2346,4635
156,ClearT2_org2_angle1.tif:156,3950.199,2398,4597
157,ClearT2_org2_angle1.tif:157,3948.130,2456,4591
158,ClearT2_org2_angle1.tif:158,3951.012,2481,4560
159,ClearT2_org2_angle1.tif:159,3954.161,2541,4559
160,ClearT2_org2_angle1.tif:160,3959.831,2549,4541
161,ClearT2_org2_angle1.tif:161,3965.329,2583,4510
162,ClearT2_org2_angle1.tif:162,3972.881,2655,4514
163,ClearT2_org2_angle1.tif:163,3978.644,2730,4483
164,ClearT2_org2_angle1.tif:164,3982.272,2807,4487
165,ClearT2_org2_angle1.tif:165,3981.139,2876,4482
166,ClearT2_org2_angle1.tif:166,3974.621,2958,4440
167,ClearT2_org2_angle1.tif:167,3962.649,2941,4445
168,ClearT2_org2_angle1.tif:168,3949.117,2888,4420
169,ClearT2_org2_angle1.tif:169,3928.455,2886,4420
170,ClearT2_org2_angle1.tif:170,3907.931,2874,4414
171,ClearT2_org2_angle1.tif:171,3886.821,2892,4460
172,ClearT2_org2_angle1.tif:172,3860.610,2924,4417
173,ClearT2_org2_angle1.tif:173,3836.368,2977,4404
174,ClearT2_org2_angle1.tif:174,3814.245,3032,4397
175,ClearT2_org2_angle1.tif:175,3793.058,3094,4360
176,ClearT2_org2_angle1.tif:176,3774.856,3111,4298
177,ClearT2_org2_angle1.tif:177,3757.801,3102,4309
178,ClearT2_org2_angle1.tif:178,3735.486,3078,4291
179,ClearT2_org2_angle1.tif:179,3711.918,3088,4277
180,ClearT2_org2_angle1.tif:180,3687.919,3063,4319
181,ClearT2_org2_angle1.tif:181,3662.352,3062,4293
182,ClearT2_org2_angle1.tif:182,3636.465,3033,4322
183,ClearT2_org2_angle1.tif:183,3609.092,2988,4302
184,ClearT2_org2_angle1.tif:184,3579.521,2931,4302
185,ClearT2_org2_angle1.tif:185,3552.854,2869,4251
186,ClearT2_org2_angle1.tif:186,3524.056,2829,4256
187,ClearT2_org2_angle1.tif:187,3495.255,2764,4263
188,ClearT2_org2_angle1.tif:188,3468.149,2722,4335
189,ClearT2_org2_angle1.tif:189,3440.941,2683,4264
190,ClearT2_org2_angle1.tif:190,3414.179,2629,4226
191,ClearT2_org2_angle1.tif:191,3385.627,2619,4217
192,ClearT2_org2_angle1.tif:192,3357.101,2568,4180
193,ClearT2_org2_angle1.tif:193,3330.680,2532,4116
194,ClearT2_org2_angle1.tif:194,3303.108,2516,4092
195,ClearT2_org2_angle1.tif:195,3278.490,2485,4099
196,ClearT2_org2_angle1.tif:196,3252.503,2464,3997
197,ClearT2_org2_angle1.tif:197,3229.389,2423,3974
198,ClearT2_org2_angle1.tif:198,3206.581,2422,3906
199,ClearT2_org2_angle1.tif:199,3182.489,2440,3861
200,ClearT2_org2_angle1.tif:200,3159.389,2456,3829
201,ClearT2_org2_angle1.tif:201,3134.612,2472,3741
202,ClearT2_org2_angle1.tif:202,3107.913,2485,3745
203,ClearT2_org2_angle1.tif:203,3079.223,2438,3683
204,ClearT2_org2_angle1.tif:204,3048.953,2422,3664
205,ClearT2_org2_angle1.tif:205,3019.377,2372,3744
206,ClearT2_org2_angle1.tif:206,2988.389,2325,3737
207,ClearT2_org2_angle1.tif:207,2955.728,2283,3732
208,ClearT2_org2_angle1.tif:208,2923.882,2215,3720
209,ClearT2_org2_angle1.tif:209,2890.299,2193,3711
210,ClearT2_org2_angle1.tif:210,2855.181,2186,3578
211,ClearT2_org2_angle1.tif:211,2821.908,2132,3469
212,ClearT2_org2_angle1.tif:212,2786.185,2056,3339
213,ClearT2_org2_angle1.tif:213,2751.282,2026,3318
214,ClearT2_org2_angle1.tif:214,2716.489,1946,3264
215,ClearT2_org2_angle1.tif:215,2682.948,1897,3223
216,ClearT2_org2_angle1.tif:216,2649.400,1841,3159
217,ClearT2_org2_angle1.tif:217,2613.761,1762,3122
218,ClearT2_org2_angle1.tif:218,2578.022,1697,3114
219,ClearT2_org2_angle1.tif:219,2540.693,1643,3042
220,ClearT2_org2_angle1.tif:220,2502.747,1594,2967
221,ClearT2_org2_angle1.tif:221,2463.790,1515,2945
222,ClearT2_org2_angle1.tif:222,2422.969,1442,2918
223,ClearT2_org2_angle1.tif:223,2376.770,1383,2857
224,ClearT2_org2_angle1.tif:224,2326.730,1311,2912
225,ClearT2_org2_angle1.tif:225,2272.611,1221,3019
226,ClearT2_org2_angle1.tif:226,2215.762,1192,3057
227,ClearT2_org2_angle1.tif:227,2150.550,1080,3088
228,ClearT2_org2_angle1.tif:228,2076.405,1026,2993
229,ClearT2_org2_angle1.tif:229,1994.003,969,3051
230,ClearT2_org2_angle1.tif:230,1905.578,918,3332
231,ClearT2_org2_angle1.tif:231,1812.949,843,3670
232,ClearT2_org2_angle1.tif:232,1712.656,774,4010
233,ClearT2_org2_angle1.tif:233,1607.662,714,3996
234,ClearT2_org2_angle1.tif:234,1492.800,633,3717
235,ClearT2_org2_angle1.tif:235,1365.883,602,3045
236,ClearT2_org2_angle1.tif:236,1230.640,520,2278
237,ClearT2_org2_angle1.tif:237,1088.594,476,1816
238,ClearT2_org2_angle1.tif:238,943.794,426,1558
239,ClearT2_org2_angle1.tif:239,801.669,384,1312
240,ClearT2_org2_angle1.tif:240,672.000,348,1113
241,ClearT2_org2_angle1.tif:241,564.127,330,889
242,ClearT2_org2_angle1.tif:242,480.342,312,710
243,ClearT2_org2_angle1.tif:243,421.510,302,588
244,ClearT2_org2_angle1.tif:244,384.047,280,496
245,ClearT2_org2_angle1.tif:245,363.213,279,452
246,ClearT2_org2_angle1.tif:246,351.331,277,437
247,ClearT2_org2_angle1.tif:247,343.159,268,435
248,ClearT2_org2_angle1.tif:248,336.038,264,404
249,ClearT2_org2_angle1.tif:249,329.215,264,394
250,ClearT2_org2_angle1.tif:250,318.934,250,394
251,ClearT2_org2_angle1.tif:251,270.762,0,395
252,ClearT2_org2_angle1.tif:252,0.000,0,0
253,ClearT2_org2_angle1.tif:253,0.000,0,0
254,ClearT2_org2_angle1.tif:254,0.000,0,0
255,ClearT2_org2_angle1.tif:255,0.000,0,0
256,ClearT2_org2_angle1.tif:256,0.000,0,0
257,ClearT2_org2_angle1.tif:257,0.000,0,0
258,ClearT2_org2_angle1.tif:258,0.000,0,0
259,ClearT2_org2_angle1.tif:259,0.000,0,0
260,ClearT2_org2_angle1.tif:260,0.000,0,0
261,ClearT2_org2_angle1.tif:261,0.000,0,0
262,ClearT2_org2_angle1.tif:262,0.000,0,0
263,ClearT2_org2_angle1.tif:263,0.000,0,0
264,ClearT2_org2_angle1.tif:264,0.000,0,0
265,ClearT2_org2_angle1.tif:265,0.000,0,0
266,ClearT2_org2_angle1.tif:266,0.000,0,0
267,ClearT2_org2_angle1.tif:267,0.000,0,0
268,ClearT2_org2_angle1.tif:268,0.000,0,0
269,ClearT2_org2_angle1.tif:269,0.000,0,0
270,ClearT2_org2_angle1.tif:270,0.000,0,0
271,ClearT2_org2_angle1.tif:271,0.000,0,0
272,ClearT2_org2_angle1.tif:272,0.000,0,0
273,ClearT2_org2_angle1.tif:273,0.000,0,0
274,ClearT2_org2_angle1.tif:274,0.000,0,0
275,ClearT2_org2_angle1.tif:275,0.000,0,0
276,ClearT2_org2_angle1.tif:276,0.000,0,0
277,ClearT2_org2_angle1.tif:277,0.000,0,0
