 ,Label,Mean,Min,Max
247,ClearT2_org2_angle0.tif:247,383.784,261,527
248,ClearT2_org2_angle0.tif:248,375.974,263,498
249,ClearT2_org2_angle0.tif:249,369.015,260,482
250,ClearT2_org2_angle0.tif:250,362.698,253,463
251,ClearT2_org2_angle0.tif:251,356.836,259,461
252,ClearT2_org2_angle0.tif:252,351.469,258,442
253,ClearT2_org2_angle0.tif:253,346.772,251,443
254,ClearT2_org2_angle0.tif:254,342.474,253,424
255,ClearT2_org2_angle0.tif:255,338.433,253,419
256,ClearT2_org2_angle0.tif:256,334.660,250,418
257,ClearT2_org2_angle0.tif:257,331.058,246,419
258,ClearT2_org2_angle0.tif:258,327.597,245,412
259,ClearT2_org2_angle0.tif:259,324.310,237,417
260,ClearT2_org2_angle0.tif:260,321.298,236,439
261,ClearT2_org2_angle0.tif:261,318.658,236,441
262,ClearT2_org2_angle0.tif:262,316.186,239,399
263,ClearT2_org2_angle0.tif:263,313.785,237,396
264,ClearT2_org2_angle0.tif:264,311.571,237,387
265,ClearT2_org2_angle0.tif:265,309.264,240,378
266,ClearT2_org2_angle0.tif:266,307.283,237,377
267,ClearT2_org2_angle0.tif:267,305.463,234,375
268,ClearT2_org2_angle0.tif:268,303.824,237,375
269,ClearT2_org2_angle0.tif:269,302.273,235,370
270,ClearT2_org2_angle0.tif:270,300.816,231,380
271,ClearT2_org2_angle0.tif:271,299.693,226,369
272,ClearT2_org2_angle0.tif:272,299.224,196,403
273,ClearT2_org2_angle0.tif:273,22.669,0,396
274,ClearT2_org2_angle0.tif:274,0.000,0,0
275,ClearT2_org2_angle0.tif:275,0.000,0,0
276,ClearT2_org2_angle0.tif:276,0.000,0,0
277,ClearT2_org2_angle0.tif:277,0.000,0,0
